date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:08:17	135609/135609	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2007:59:07%20GMT	https://tuev-thueringen.de/media/1a/41/54/1637827147/Versorgungskonzepte_kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/1a/41/54/1637827147/Versorgungskonzepte_kachel.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/energieeffizienz/)
09:08:17	148904/148904	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2007:55:58%20GMT	https://tuev-thueringen.de/media/c4/c4/ce/1637826958/KWK_Anlagen_kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/c4/c4/ce/1637826958/KWK_Anlagen_kachel.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/energieeffizienz/)
09:08:17	239466/239466	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Nov%202021%2015:12:30%20GMT	https://tuev-thueringen.de/media/20/89/71/1635865950/Energiemanagement_kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/20/89/71/1635865950/Energiemanagement_kachel.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/energieeffizienz/)
09:08:17	726/726	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:08:18%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/klimaanlagen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/gebaeudetechnik/klimaanlagen/index-2.html	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/energieeffizienz/)
09:08:18	6028/6028	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:18%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=e47a83d233ed41ca8b7f1100e952aae8	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvasf741.html	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/energieeffizienz/energetische-anlagenbewertung/)
09:08:19	340580/340580	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:19%20GMT	https://tuev-thueringen.de/Umwelt-Nachhaltigkeit/Energieeffizienz/Zertifizierung-von-KWK-Anlagen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/Umwelt-Nachhaltigkeit/Energieeffizienz/Zertifizierung-von-KWK-Anlagen/index-2.html	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/energieeffizienz/energetische-anlagenbewertung/)
09:08:19	393377/393377	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Nov%202021%2014:51:07%20GMT	https://tuev-thueringen.de/media/8e/7a/30/1636642267/FOW_energetischeBewertung2.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/8e/7a/30/1636642267/FOW_energetischeBewertung2.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/energieeffizienz/energetische-anlagenbewertung/)
09:08:19	258555/258555	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Nov%202021%2015:42:15%20GMT	https://tuev-thueringen.de/media/75/8e/f8/1636645335/FOW_Versorgungskonzepte-Entwicklung2.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/75/8e/f8/1636645335/FOW_Versorgungskonzepte-Entwicklung2.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/energieeffizienz/entwicklung-und-bewertung-von-versorgungskonzepten/)
09:08:20	409973/409973	---M--	200	added ('OK')	image/jpeg	date:Thu,%2011%20Nov%202021%2016:43:01%20GMT	https://tuev-thueringen.de/media/20/01/32/1636648981/FOW_KWK-Anlagen2.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/20/01/32/1636648981/FOW_KWK-Anlagen2.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/energieeffizienz/zertifizierung-von-kwk-anlagen/)
09:08:21	211375/211375	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Nov%202021%2014:10:19%20GMT	https://tuev-thueringen.de/media/de/6a/85/1635862219/FOW_Energieeffizienz.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/de/6a/85/1635862219/FOW_Energieeffizienz.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/erneuerbare-energien/)
09:08:21	124201/124201	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2008:35:48%20GMT	https://tuev-thueringen.de/media/ac/c1/33/1637829348/Photovoltaik_kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/ac/c1/33/1637829348/Photovoltaik_kachel.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/erneuerbare-energien/)
09:08:21	154027/154027	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Nov%202021%2016:26:45%20GMT	https://tuev-thueringen.de/media/f4/63/d3/1636475205/Biogasanlage_kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/f4/63/d3/1636475205/Biogasanlage_kachel.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/erneuerbare-energien/)
09:08:22	151274/151274	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Jan%202022%2013:22:34%20GMT	https://tuev-thueringen.de/media/1f/74/c3/1641561754/FOW_Wasserstoff.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/1f/74/c3/1641561754/FOW_Wasserstoff.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/erneuerbare-energien/wasserstoff/)
09:08:22	674/674	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:08:23%20GMT	https://tuev-thueringen.de/gebaeude-anlagen/maschinen-und-anlagen/explosionsschutz/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/gebaeude-anlagen/maschinen-und-anlagen/explosionsschutz/index.html	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/erneuerbare-energien/wasserstoff/)
09:08:23	88249/88249	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Oct%202023%2013:29:47%20GMT	https://tuev-thueringen.de/media/40/d3/40/1697722187/CO2-Produkt-Footprint_kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/40/d3/40/1697722187/CO2-Produkt-Footprint_kachel.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/klimaschutz/)
09:08:24	207759/207759	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Nov%202021%2014:07:56%20GMT	https://tuev-thueringen.de/media/7d/6b/87/1635862076/FOW_Klimaschutz.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/7d/6b/87/1635862076/FOW_Klimaschutz.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/klimaschutz/)
09:08:25	325010/325010	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Sep%202024%2011:52:47%20GMT	https://tuev-thueringen.de/umwelt-nachhaltigkeit/klimaschutz/verifizierung-von-treibhausgas-emissionsberichten/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/umwelt-nachhaltigkeit/klimaschutz/verifizierung-von-treibhausgas-emissionsberichten/index.html	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/klimaschutz/)
09:08:25	5032/5032	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:25%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=f1138a7dce63465c8541f7dba6119376	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvas068d.html	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/klimaschutz/energetische-bewertung/)
09:08:26	325010/325010	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Sep%202024%2011:52:47%20GMT	https://tuev-thueringen.de/umwelt-nachhaltigkeit/klimaschutz/verifizierung-co2-fussabdruck-von-produkten/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/umwelt-nachhaltigkeit/klimaschutz/verifizierung-co2-fussabdruck-von-produkten/index.html	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/klimaschutz/)
09:08:27	331356/331356	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Nov%202021%2014:11:03%20GMT	https://tuev-thueringen.de/media/b3/92/26/1635862263/FOW_energetischeBewertung.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/b3/92/26/1635862263/FOW_energetischeBewertung.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/klimaschutz/energetische-bewertung/)
09:08:27	155411/155411	---M--	200	added ('OK')	image/jpeg	date:Thu,%2025%20Nov%202021%2008:56:21%20GMT	https://tuev-thueringen.de/media/a3/ce/31/1637830581/Nachhaltige-Logistik_kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/a3/ce/31/1637830581/Nachhaltige-Logistik_kachel.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/nachhaltige-mobilitaet/)
09:08:27	152495/152495	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Nov%202021%2014:07:36%20GMT	https://tuev-thueringen.de/media/80/00/96/1635862056/FOW_nachhaltige-Mobilit%c3%a4t.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/80/00/96/1635862056/FOW_nachhaltige-Mobilit%c3%a4t.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/nachhaltige-mobilitaet/)
09:08:28	1479830/1479830	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jan%202022%2013:44:03%20GMT	https://tuev-thueringen.de/media/6f/7a/e3/1642772643/Grafik_Wasserstoff.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/6f/7a/e3/1642772643/Grafik_Wasserstoff.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/erneuerbare-energien/wasserstoff/)
09:08:28	5397/5397	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:29%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=a685a7224713463b84764201789aa38c	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvascde3.html	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/nachhaltige-mobilitaet/h2-werkstatt/)
09:08:29	48809/48809	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202024%2010:17:10%20GMT	https://tuev-thueringen.de/media/4c/91/24/1721297830/wasserstoff_als_kraftstoff_AdSt_319307112_400x400.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/4c/91/24/1721297830/wasserstoff_als_kraftstoff_AdSt_319307112_400x400.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/nachhaltige-mobilitaet/h2-werkstatt/)
09:08:29	171150/171150	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Jul%202024%2015:07:06%20GMT	https://tuev-thueringen.de/media/5e/0c/61/1721315226/FOW-h2-werkstatt.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/5e/0c/61/1721315226/FOW-h2-werkstatt.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/nachhaltige-mobilitaet/h2-werkstatt/)
09:08:29	25379/25379	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202024%2014:34:12%20GMT	https://tuev-thueringen.de/media/ef/60/e6/1721745252/wasserstoff-nachhaltig-nutzen_AdSt_267421184_450x253.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/ef/60/e6/1721745252/wasserstoff-nachhaltig-nutzen_AdSt_267421184_450x253.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/nachhaltige-mobilitaet/h2-werkstatt/)
09:08:29	54551/54551	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jul%202024%2014:57:57%20GMT	https://tuev-thueringen.de/media/67/07/84/1721746677/explosionsschutz_450x253.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/67/07/84/1721746677/explosionsschutz_450x253.jpg	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/nachhaltige-mobilitaet/h2-werkstatt/)
09:08:30	8028/8028	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:31%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=4483fbd8d07c41bca21064a3ce1932f8	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvas3901.html	(from https://tuev-thueringen.de/unternehmen/ueber-uns/corporate-social-responsibility/)
09:08:31	735015/735015	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Aug%202024%2007:21:10%20GMT	https://tuev-thueringen.de/media/43/83/15/1721910294/Weg%20zum%20Zertifikat.png	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/43/83/15/1721910294/Weg%20zum%20Zertifikat.png	(from https://tuev-thueringen.de/umwelt-nachhaltigkeit/nachhaltige-mobilitaet/h2-werkstatt/)
09:08:31	226395/226395	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Nov%202021%2012:08:05%20GMT	https://tuev-thueringen.de/media/9c/a1/27/1636546085/FOW_CSR_(1).jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/9c/a1/27/1636546085/FOW_CSR_(1).jpg	(from https://tuev-thueringen.de/unternehmen/ueber-uns/corporate-social-responsibility/)
09:08:31	8369/8369	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:32%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=30f4cce844e84074825c0d3870f16b0f	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvas9231.html	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/)
09:08:32	272664/272664	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Nov%202021%2010:47:50%20GMT	https://tuev-thueringen.de/media/dc/7a/88/1636109270/FOW_Pr%c3%bcfzeichen.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/dc/7a/88/1636109270/FOW_Pr%c3%bcfzeichen.jpg	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/)
09:08:32	5967/5967	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:33%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=eb1136cc97a24a0aa6741122a90e12da	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvas4d8e.html	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/)
09:08:33	254955/254955	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Nov%202021%2010:36:43%20GMT	https://tuev-thueringen.de/media/b6/cd/99/1636540602/FOW_Fachbetriebe.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/b6/cd/99/1636540602/FOW_Fachbetriebe.jpg	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/)
09:08:33	184059/184059	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Nov%202021%2010:40:36%20GMT	https://tuev-thueringen.de/media/db/94/8c/1636540836/Entsorgungsfachbetrieb_nach-KrWG_0.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/db/94/8c/1636540836/Entsorgungsfachbetrieb_nach-KrWG_0.jpg	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/)
09:08:34	350825/350825	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:34%20GMT	https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/entsorgungsfachbetrieb-pruefzeichen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/entsorgungsfachbetrieb-pruefzeichen/index.html	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/)
09:08:34	206411/206411	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Nov%202021%2010:40:36%20GMT	https://tuev-thueringen.de/media/6c/cb/2c/1636540836/Fachbetrieb_WHG_0.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/6c/cb/2c/1636540836/Fachbetrieb_WHG_0.jpg	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/)
09:08:34	350043/350043	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:35%20GMT	https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/fachbetrieb-whg/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/fachbetrieb-whg/index.html	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/)
09:08:34	207814/207814	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Nov%202021%2010:40:36%20GMT	https://tuev-thueringen.de/media/g0/79/53/1636540836/Brandmeldeanlagen_DIN14675_0.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/g0/79/53/1636540836/Brandmeldeanlagen_DIN14675_0.jpg	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/)
09:08:35	347891/347891	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:35%20GMT	https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/managementsysteme/zertifizierte-e-werkstatt-pruefzeichen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/managementsysteme/zertifizierte-e-werkstatt-pruefzeichen/index.html	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/)
09:08:35	350486/350486	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:35%20GMT	https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/fachfirma-brandmeldeanlagen/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/fachfirma-brandmeldeanlagen/index.html	(from https://tuev-thueringen.de/zeichen-zertifikate/pruefzeichen/fachbetriebe/)
09:08:35	12000/12000	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:36%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=3e2b00b3c16d49a1ae64dd517b8a296c	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvasa4c0.html	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/)
09:08:35	12768/12768	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Nov%202021%2013:27:35%20GMT	https://tuev-thueringen.de/media/ed/7b/0b/1636032455/TUEV-Thueringen-bluet%c3%bcv_kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/ed/7b/0b/1636032455/TUEV-Thueringen-bluet%c3%bcv_kachel.jpg	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/)
09:08:36	12897/12897	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Nov%202021%2013:27:19%20GMT	https://tuev-thueringen.de/media/94/04/4c/1636032439/FOW_life_Kachel.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/94/04/4c/1636032439/FOW_life_Kachel.jpg	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/)
09:08:36	9263/9263	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Nov%202021%2013:26:31%20GMT	https://tuev-thueringen.de/media/4d/af/68/1636032391/Kachel_TIC.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/4d/af/68/1636032391/Kachel_TIC.jpg	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/)
09:08:37	4800/4800	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:37%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=c3adf11d210c40e287af733520f06e79	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvas5db1.html	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/bluetuev/)
09:08:37	558/558	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:08:38%20GMT	https://tuev-thueringen.de/umwelt-nachhaltigkeit/umweltschutz/gewaesserschutz	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/umwelt-nachhaltigkeit/umweltschutz/gewaesserschutz	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/bluetuev/)
09:08:39	1140181/1140181	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Nov%202021%2015:22:31%20GMT	https://tuev-thueringen.de/media/8f/52/f0/1636384951/FOW_%c3%9cberuns.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/8f/52/f0/1636384951/FOW_%c3%9cberuns.jpg	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/)
09:08:39	397282/397282	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Nov%202021%2010:01:22%20GMT	https://tuev-thueringen.de/media/62/c2/59/1636020082/FOW_blueT%c3%9cV_neu.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/62/c2/59/1636020082/FOW_blueT%c3%9cV_neu.jpg	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/bluetuev/)
09:08:40	325010/325010	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2020%20Sep%202024%2011:52:47%20GMT	https://tuev-thueringen.de/umwelt-nachhaltigkeit/umweltschutz/laermschutz/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/umwelt-nachhaltigkeit/umweltschutz/laermschutz/index-2.html	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/bluetuev/)
09:08:40	610/610	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:08:38%20GMT	https://tuev-thueringen.de/umwelt-nachhaltigkeit/managementsysteme/umweltmanagement/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/umwelt-nachhaltigkeit/managementsysteme/umweltmanagement/index.html	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/bluetuev/)
09:08:40	598/598	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:08:41%20GMT	https://tuev-thueringen.de/Mobilitaet-Verkehr/Fahreignung-Tauglichkeit/Fahreignungsseminar/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/Mobilitaet-Verkehr/Fahreignung-Tauglichkeit/Fahreignungsseminar/index.html	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/lifetuev/)
09:08:41	234177/234177	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Nov%202021%2011:02:22%20GMT	https://tuev-thueringen.de/media/9d/09/dd/1636023742/FOW_Pusteblume_life.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/9d/09/dd/1636023742/FOW_Pusteblume_life.jpg	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/lifetuev/)
09:08:41	151376/151376	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Nov%202021%2012:44:52%20GMT	https://tuev-thueringen.de/media/5e/ec/6d/1636029892/FOW_TIC.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/5e/ec/6d/1636029892/FOW_TIC.jpg	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/tic-tuev-international-certification/)
09:08:41	486/486	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2021%20Sep%202024%2004:08:41%20GMT	https://tuev-thueringen.de/Umwelt-Nachhaltigkeit/Managementsysteme/	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/Umwelt-Nachhaltigkeit/Managementsysteme/index.html	(from https://tuev-thueringen.de/unternehmen/tuev-als-marke/lifetuev/)
09:08:42	4329/4329	---M-Z	200	added ('OK')	text/html	date:Sat,%2021%20Sep%202024%2004:08:42%20GMT	https://tuev-thueringen.de/widgets/menu/offcanvas?navigationId=9fae72dd79074bee828da949866a56bd	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/widgets/menu/offcanvasbada.html	(from https://tuev-thueringen.de/unternehmen/zertifikatsgueltigkeit/faelschungen/)
09:08:43	143818/143818	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Nov%202021%2011:07:48%20GMT	https://tuev-thueringen.de/media/74/b0/af/1638270468/faelschung_stempel_tuev_thueringen_700px.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/74/b0/af/1638270468/faelschung_stempel_tuev_thueringen_700px.jpg	(from https://tuev-thueringen.de/unternehmen/zertifikatsgueltigkeit/faelschungen/)
09:08:44	456956/456956	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20Nov%202021%2013:44:58%20GMT	https://tuev-thueringen.de/media/49/0c/01/1636033498/FOW_F%c3%a4lschungen.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/49/0c/01/1636033498/FOW_F%c3%a4lschungen.jpg	(from https://tuev-thueringen.de/unternehmen/zertifikatsgueltigkeit/faelschungen/)
09:08:46	246508/246508	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Nov%202021%2011:07:48%20GMT	https://tuev-thueringen.de/media/8b/6f/d3/1638270468/gefaelschtes_zertifikat_tuev_gross_01.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/8b/6f/d3/1638270468/gefaelschtes_zertifikat_tuev_gross_01.jpg	(from https://tuev-thueringen.de/unternehmen/zertifikatsgueltigkeit/faelschungen/)
09:08:46	299180/299180	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Nov%202021%2011:07:48%20GMT	https://tuev-thueringen.de/media/be/2e/7f/1638270468/certificate_tic_hector_plast_se_faelschung.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/be/2e/7f/1638270468/certificate_tic_hector_plast_se_faelschung.jpg	(from https://tuev-thueringen.de/unternehmen/zertifikatsgueltigkeit/faelschungen/)
09:08:46	765681/765681	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Nov%202021%2011:07:47%20GMT	https://tuev-thueringen.de/media/a1/c7/a3/1638270467/TTAT04611027_ISO_3457_Burst_Test_Seite_1.jpg	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/a1/c7/a3/1638270467/TTAT04611027_ISO_3457_Burst_Test_Seite_1.jpg	(from https://tuev-thueringen.de/unternehmen/zertifikatsgueltigkeit/faelschungen/)
09:08:47	888417/888417	---M--	200	added ('OK')	application/pdf	date:Tue,%2030%20Nov%202021%2011:07:48%20GMT	https://tuev-thueringen.de/media/64/31/65/1638270468/TTAT04611027_ISO_3457_Burst_Test.pdf	C:/My%20Web%20Sites/german%20project/tuev-thueringen.de/media/64/31/65/1638270468/TTAT04611027_ISO_3457_Burst_Test.pdf	(from https://tuev-thueringen.de/unternehmen/zertifikatsgueltigkeit/faelschungen/)
